cons_name,year,month,precip_mm,tmean_c,tmax_c,cdd,aod
Afadjato South,2024,8,79.26438632481393,25.163230105249205,28.368582912036743,98.06013326272767,0.3173745162873391
Takoradi,2024,8,29.624954430521395,24.49345908891722,26.52933681985907,77.29723175643291,0.5233342995169082
Asutifi South,2024,8,63.979472533014736,25.24280671362185,28.73866004658578,100.52700812227836,0.3579133594186696
Lambussie Karne,2024,8,262.7998348806515,25.53679559235154,28.81294021777061,109.64066336290148,0.1967096525925521
Bia East,2024,8,56.08966886232532,24.922163314553007,28.48083280105917,90.5870627511396,0.1783636363636363
Tema West,2024,8,14.92969679082062,25.149584603559543,27.77970899232997,97.63712271034537,0.2459017645810113
Ayawaso West Wuogon,2024,8,10.595566541188822,24.84769329556055,27.141649643448577,88.2784921623757,0.2389467268730887
Juaboso,2024,8,40.57905479786079,24.79578772240061,28.3567971507361,86.66941939442457,0.2655332411795681
North Dayi,2024,8,74.16164148516643,25.9755829619048,28.789805544825263,123.24307181904832,0.1400110018450909
Ledzokuku,2024,8,13.41441941011104,24.85387751671584,27.07433324013988,88.47020301818901,0.2852886836518046
Ahafo Ano North,2024,8,65.72309110615357,25.096757379308244,28.56782995845217,95.99947875855452,0.4111419537723506
Asante Akim North,2024,8,69.10197616424256,25.440142203774894,29.170333590815407,106.64440831702798,0.4054922318837933
Sissala West,2024,8,293.1962037488716,25.493098059615136,28.76610912880779,108.28603984806578,0.2695864408449834
Cape Coast North,2024,8,18.279297594416928,24.536791812990717,26.82177408997624,78.64054620271163,0.2460823489245475
Krowor,2024,8,14.967973739311672,25.149584603559543,27.77970899232997,97.63712271034537,0.2790763198247535
Bia West,2024,8,58.753678198265405,24.91751394459638,28.491588949897224,90.44293228249074,0.2989313569624989
Chiana Paga,2024,8,275.1249421857435,25.95411848433452,29.3068781404634,122.57767301436763,0.3246549366178591
Mpohor,2024,8,42.9160743194336,24.52767119583411,27.350645284427475,78.35780707085637,0.1866089134110203
Asunafo North,2024,8,59.75795977727237,25.03853815234349,28.57320572486429,94.19468272264902,0.414
Dadekotopon,2024,8,10.649240668450677,24.85387751671584,27.07433324013988,88.47020301818901,0.3121383124970062
Bongo,2024,8,249.2446576260404,25.91605936142729,29.197182159414464,121.3978402042436,0.4239531909017875
Obuasi East,2024,8,48.0196459391449,24.75537473032145,28.298227584922135,85.41661663996665,
Atwima Nwabiagya North,2024,8,48.17101503165022,24.986041022372927,28.499829101913026,92.56727169355996,0.3150168424416746
Ablekuma North,2024,8,10.575177962010684,24.78481438667546,27.03787178125406,86.32924598693926,0.2745335116279069
Manso Nkwanta,2024,8,52.49267285830557,24.796322496647075,28.34093617683631,86.68599739606094,0.177314447592068
Ho West,2024,8,66.80175824517583,25.02393414517492,28.511583269745596,93.74195850041852,0.4034173209592645
Ayawaso East,2024,8,8.393943835769575,24.85387751671584,27.07433324013988,88.47020301818901,0.2541403528670448
Nabdam,2024,8,223.903918404611,25.95825060186104,29.21902778391589,122.70576865769188,0.303020568923601
Atwima Nwabiagya South,2024,8,46.51513768621464,24.95626348150533,28.47783685743517,91.64416792666287,
Kwabre East,2024,8,58.31017490231785,24.63480383085829,28.07737504683785,81.67891875660449,0.199
Afigya Kwabre South,2024,8,50.04613542165908,24.764144918875367,28.257174645933077,85.68849248513409,
Damongo,2024,8,153.1159984179201,26.08047722850307,29.86751043055368,126.49479408358393,0.2753775103423506
Afigya Kwabre North,2024,8,55.06984797744726,24.70203566674265,28.16312925079339,83.76310566902009,
Effiduasi/ Asokore,2024,8,67.50962485876296,24.97560002268214,28.457630458566868,92.24360070314889,
Okaikwei South,2024,8,7.060217976570129,24.85387751671584,27.07433324013988,88.47020301818901,0.2350777075431942
Abetifi,2024,8,67.59233026387382,25.22018687432021,29.10978279764994,99.82579310393244,0.3125308358817534
Berekum East,2024,8,73.00217462938917,25.09843016268745,28.528438887255582,96.05133504330776,0.4107205197352293
Builsa South,2024,8,248.93612860584597,26.42637765439733,29.87934210857341,137.217707286306,0.3343763259032165
Ejisu,2024,8,63.80891706615781,24.82231414342268,28.30023971574365,87.4917384461041,0.2313333333333333
Yunyoo,2024,8,162.8663814122203,26.095021003269583,29.28485360433724,126.94565110134933,0.2884141640052259
Ho Central,2024,8,50.130727413699056,25.40694147508812,29.074526754304323,105.61518572773755,0.4285419819106661
Nalerigu Gambaga,2024,8,182.21549069476583,25.53745714613173,28.679026332603403,109.66117153008577,0.2874427318698513
Gomoa Central,2024,8,16.276642187748276,24.56691178993237,26.770821434179854,79.57426548790126,0.235943004625435
Asunafo South,2024,8,64.02834817351865,24.99118323325096,28.50420600178816,92.7266802307784,0.235606648199446
Odododiodioo,2024,8,11.203608959913254,24.81795301934039,27.05536712054346,87.35654359955113,0.2827601435094585
Walewale,2024,8,193.3849123508958,26.40688541663013,29.70777215223738,136.6134479155263,0.2923766060892578
Dormaa Central,2024,8,76.43888492893211,24.98553303778647,28.4461559265766,92.55152417137872,0.3751764484574867
Hemang Lower Denkyira,2024,8,28.62981604475271,24.407860264729177,27.239240057817103,74.64366820660068,0.2448820098698968
South Dayi,2024,8,48.66972677248216,25.75216326900237,28.87606872589252,116.31706133907409,0.2562051806778923
Asante Akim Central,2024,8,69.37341481367336,24.866564562022347,28.5324505924588,88.86350142269876,
Efutu,2024,8,14.61955604917724,24.737578004916656,26.925616933372577,84.86491815241598,0.2622217778333264
Atwima Mponua,2024,8,56.80615628384447,24.86444051665106,28.354193875224222,88.79765601618266,0.2936352401579819
Mfantseman,2024,8,14.787381104353582,24.611666942581824,26.846363631372245,80.96167522003283,0.2386526860193527
Tema Central,2024,8,15.659874111859892,25.32149869447113,27.99869345388106,102.96645952860575,0.2565262943449244
Suame,2024,8,46.13863253383159,24.82965525641451,28.369889946203788,87.71931294884907,
Jomoro,2024,8,41.26132562349324,24.29362061221088,26.31846762086586,71.10223897855022,0.3597185515602916
Ablekuma West,2024,8,12.958929002285004,24.81795301934039,27.05536712054346,87.35654359955113,0.2858446492575525
Karaga,2024,8,160.8981860994373,26.37206300788641,29.593639714711728,135.53395324447598,0.2750873848111469
Okaikwei Central,2024,8,7.103789130225777,24.85387751671584,27.07433324013988,88.47020301818901,0.3156918539325843
Old Tafo,2024,8,48.32437709406896,24.74856080775864,28.265228173404488,85.20538504051682,
Tarkwa Nsuaem,2024,8,42.01543918180322,24.469463144058462,27.237915827758933,76.55335746581743,0.0370660109990215
Wa East,2024,8,241.78846783365643,25.93748781639834,29.39081917460817,122.06212230834564,0.232056840745464
Manhyia South,2024,8,46.46084852288148,24.755784876454094,28.27821508097136,85.42933117007735,
Mpraeso,2024,8,55.93158202847061,24.611721327741584,28.343073420343377,80.96336115998739,0.3603353117205208
Gomoa West,2024,8,16.435660304252817,24.421140109246227,26.05266029581614,75.05534338663337,0.2632520749303165
Bantama,2024,8,43.52513902410344,24.87512630512802,28.445247801638203,89.12891545896858,
Asante Akim South,2024,8,53.49310747384218,25.138189115612203,28.722738803623237,97.28386258398288,0.2245941931127616
Kumbungu,2024,8,162.0580689594355,26.784227640823232,30.264435686766305,148.31105686552945,0.2704646963115955
Komenda Edina Eguafo Abirem,2024,8,25.607466457040925,24.431778928182503,26.55380858095738,75.3851467736579,0.3357766776521519
Krachi Nchumuru,2024,8,89.45361306655192,26.1733787741855,29.052649005981195,129.37474199974804,0.2664035274384139
Kwadaso,2024,8,43.12211643652517,24.90110120079629,28.478013046235706,89.93413722468435,
Bolgatanga Central,2024,8,238.34833113289596,26.15944427331521,29.466461517952546,128.9427724727679,0.4136194140899589
Sawla Tuna Kalba,2024,8,199.8194852426204,25.825623599214875,29.48843539431624,118.59433157564828,0.2387313641063454
Nanton,2024,8,144.68657402832133,26.434479494809203,29.720416296729265,137.4688643390884,0.3407888306482692
Tolon,2024,8,144.74470318076365,26.80270332824592,30.3252724766529,148.88380317562624,0.2421494745558961
Tano South,2024,8,67.69661142885799,24.991891763371136,28.40722630311692,92.74864466450906,0.3424168119310479
Yendi,2024,8,156.46790992809724,26.23573271804456,29.556431588180423,131.30771425938173,0.2222483855513078
Sagnarigu,2024,8,145.61627720278102,26.50148530884944,29.79759534803159,139.54604457433402,0.3935451755414809
Tamale Central,2024,8,147.97168281454734,26.52104403949384,29.827420508626453,140.1523652243092,0.4266701631701632
Tamale South,2024,8,143.14753876727272,26.611971027861067,29.91914811786177,142.97110186368909,0.3701032071555644
Atiwa West,2024,8,52.42475617843367,24.863682809795243,28.520908847766314,88.77416710365823,0.2349569110240627
Bodi,2024,8,51.51389356175287,24.70261433087881,28.244514230387413,83.78104425724784,0.238736852464179
Yapei Kusawgu,2024,8,139.9124241753544,26.926984886455887,30.53136385204569,152.73653148012357,0.3658191412076377
Fanteakwa North,2024,8,44.86390305219737,25.38149868417381,28.708952773472827,104.82645920938756,0.3193609473209725
Salaga South,2024,8,108.67510982313937,27.091210448273795,30.663776726941883,157.82752389650267,0.4041633239339662
Asene Akroso Manso,2024,8,25.67696041740891,24.770914655250117,28.185189437293044,85.89835431275237,0.3531216
Agotime Ziope,2024,8,33.012018317603655,25.55675280297642,29.255737931674314,110.25933689226753,0.43933550289185
Bimbilla,2024,8,135.00041630390163,26.24216295999145,29.62633602639108,131.50705175972806,0.365424280375318
Nsawam Adoagyiri,2024,8,19.894235613851563,24.913037423304147,28.171433489718893,90.30416012243003,0.2926974957313603
Anyaa Sowotuom,2024,8,12.834552325573153,24.77124772840932,27.030709346648223,85.9086795806893,0.2293969194312796
Wulensi,2024,8,131.18281266430083,26.050987440102407,29.603363620797552,125.58061064317504,0.3448288074567602
Weija Gbawe,2024,8,15.858375352368135,24.69472584288314,26.89566798754916,83.53650112937822,0.2606837586079085
Banda,2024,8,93.23376295830371,26.12924971156466,29.975605184690146,128.00674105850365,0.2636012911728924
Kintampo North,2024,8,104.1006406808976,27.023845112171408,30.893681252952863,155.7391984773414,0.3779859955550394
Sefwi Wiawso,2024,8,61.18217665355435,24.85313262377436,28.363630117451255,88.44711133701189,0.27979902947359
Nkwanta North,2024,8,112.13755093427918,25.94824403992971,29.52278189405439,122.3955652378171,0.4307851616581156
Assin Central,2024,8,40.07041988270544,24.585186212763254,27.889660628697754,80.14077259565948,0.2657979986431479
Kpandai,2024,8,99.7320399831092,26.38857270310301,29.570298029403013,136.04575379618274,0.3051763902519758
Bosome Freho,2024,8,51.942088195122366,24.85949264238189,28.404655449410512,88.64427191383425,0.3118499624906226
Pru East,2024,8,87.9430735365853,27.102300719789422,30.97510830227305,158.17132231348324,0.3822373907958892
Akatsi North,2024,8,17.89101514480875,25.42055404800958,28.92941389079813,106.03717548829992,0.4484574645337135
Sene West,2024,8,78.76990412110717,26.80955435403233,30.666086502147238,149.09618497499432,0.3187997850477863
Fomena,2024,8,58.039418612531385,24.55627063517716,28.060866120005624,79.24438969049338,0.1869434276206323
Central Tongu,2024,8,15.749170630538304,25.49266838684368,28.659301553581773,108.2727199921516,0.3760976095864124
Ketu North,2024,8,11.021276529416104,25.262805914624607,28.024169722344343,101.14698335336686,0.4229643653283493
Yilo Krobo,2024,8,31.406994442992627,24.783136645218747,28.372771558523915,86.27723600177711,0.3054769657043389
Upper Denkyira West,2024,8,52.27301250124952,24.97851255516761,28.486199743322832,92.33388921018856,0.343
Abuakwa South,2024,8,36.639099236333614,23.94718751807409,27.505554132490705,60.36281306029574,0.2373667285095856
Ofoase Ayirebi,2024,8,41.17286965355222,25.17451203525872,28.763431534049825,98.40987309301735,0.2648368212208513
New Edubiase,2024,8,38.425519161947165,25.1007602908941,28.679349787691315,96.1235690177076,0.2139588535104799
Amenfi Central,2024,8,46.29892080238546,24.81170531463015,28.224515610076804,87.16286475353435,0.3317301160977299
Akrofuom,2024,8,36.176182129162186,24.90986781590619,28.40871527952122,90.20590229309042,0.4315
Suhum,2024,8,30.590481825248887,24.581513504905296,28.0803526416646,80.02691865206107,0.2147330787324575
New Juaben South,2024,8,35.12900189711282,24.73455123130797,28.300692530543525,84.77108817054831,0.2378874486247233
South Tongu,2024,8,14.335453760506356,25.2298075525691,27.502289837774526,100.12403412964764,0.3037671194792223
Lower West Akim,2024,8,28.635218655642745,24.66290322013145,28.07458707222058,82.54999982407034,0.2923942995233052
Akim Oda,2024,8,36.38975270508139,24.92479343919028,28.37782669201341,90.66859661489912,0.0948466666666666
Amenfi East,2024,9,47.36958685009981,25.01672948902702,28.813195926362287,90.50188467081024,0.2250624139927895
Sege,2024,9,31.196526047807478,25.774518070832283,28.345045159083444,113.23554212496664,0.2683313604881802
Binduri,2024,9,169.88368883327504,26.181693702104702,29.80519999370046,125.45081106314056,0.2113216252745104
Akim Swedru,2024,9,55.156846675726776,25.13380502564925,29.201870628493463,94.01415076947842,0.2000123704103672
Lawra,2024,9,185.9168815298304,25.7317966592938,29.41019321741491,111.95389977881555,0.2356082646087174
Sissala East,2024,9,201.7445449822464,25.662736636653825,29.18956027393404,109.8820990996015,0.2152019496547153
Anlo,2024,9,21.244196264475804,25.678214147833508,27.365066358162565,110.3464244350026,0.2153153484816256
Garu,2024,9,179.16533096624755,25.964149255668957,29.639293007874336,118.92447767007512,0.2153674007209178
Ashiaman,2024,9,47.255750845325295,25.58113757845793,28.951815439094872,107.4341273537383,0.2879367064921334
Navrongo Central,2024,9,213.9655242166777,26.189244384416163,29.67147008532663,125.67733153248302,0.2229914192236056
Wassa East,2024,9,32.38862732307673,24.813535601481792,27.99787798713112,84.40606804445582,0.1168634717470098
Subin,2024,9,56.99560748700854,24.98458567725288,28.719625345865893,89.53757031758693,
Kwesimintsim,2024,9,27.545050199760407,24.934896041275746,27.35495172262448,88.04688123827245,0.3176528313824739
Asawase,2024,9,56.74663075265262,24.98458567725288,28.719625345865893,89.53757031758693,
Bolgatanga East,2024,9,238.0117430388164,26.06746552144029,29.57109286502368,122.0239656432072,0.2216646467001418
Madina,2024,9,54.42582511028576,25.28437090512589,28.81409181864856,98.53112715377596,0.3072732169685954
Atwima Kwanwoma,2024,9,59.41211184073963,25.08368373993461,28.812084530492864,92.51051219803944,0.1975581628803191
Builsa North,2024,9,220.52190167336877,26.134275434219063,29.624333883562034,124.02826302657506,0.2201571766531318
Jirapa,2024,9,167.07022102309995,25.594649145195994,29.202284079526294,107.83947435587568,0.2333806411352968
Oforikrom,2024,9,55.43812943561538,24.96623085844085,28.699519145035865,88.98692575322613,0.3546473181484202
Awutu Senya West,2024,9,28.88650641299453,25.32463163494265,28.734555279671124,99.73894904827816,0.2615901908052074
Fanteakwa South,2024,9,102.34961277046617,24.306832656495533,28.241313754522142,69.20497969486034,0.2130093149848815
Talensi,2024,9,237.89952190831696,26.08383079887893,29.57188284897541,122.514923966371,0.2198239626287151
Trobu,2024,9,34.49316524813358,25.28428970667984,28.31256323588979,98.52869120039276,0.3217507426569189
Nhyiaeso,2024,9,57.3929995884783,25.0446173701138,28.78787494980553,91.33852110341408,
Asokwa,2024,9,55.850876123554784,25.08860858003569,28.842693275356403,92.65825740107036,
Bosomtwe,2024,9,51.688525223335326,25.083053451834736,28.86476385943134,92.49160355504344,0.2579601552631951
Adentan,2024,9,49.20264347314443,25.367039508173672,28.66496374039125,101.01118524521088,0.3250928440381694
Nkawkaw,2024,9,77.47226419586316,24.67602205618603,28.795315168409672,80.28066168558215,0.1818359296699499
Agona West,2024,9,42.59654068856674,25.205610450219268,29.044679553061027,96.16831350657836,0.1694356809988569
Manhyia North,2024,9,51.90315433627082,24.945455914272248,28.67302097619994,88.36367742816809,0.3287774030354132
Daffiama Bussie Issa,2024,9,168.51460193037522,25.5938744487642,29.14620280428773,107.8162334629266,0.2219882668783906
Yagaba Kubori,2024,9,209.47303962082432,26.21803579013401,29.770568711506904,126.54107370402082,0.2406644896661401
Manso Adubia,2024,9,57.622066933330096,25.16607404932988,28.846732567740688,94.98222147990045,0.1722432872641177
Juaben,2024,9,50.747707764587794,25.28111365477746,29.06075647383137,98.43340964332488,0.1788448260882157
Chireponi,2024,9,216.1433091719333,26.187325979481493,29.87748721346872,125.61977938444836,0.2663649710824197
Tema East,2024,9,28.08009680046214,25.98818594705864,29.12868143988653,119.64557841175832,0.2699988519692225
Dome Kwabenya,2024,9,40.19256050492292,25.378991424064377,28.61378781843629,101.369742721932,0.3471053737229606
Upper Manya Krobo,2024,9,95.662788565962,25.354135301105785,28.965878756940835,100.62405903317465,0.2148554334207071
Ahafo Ano South West,2024,9,61.14257780803609,24.79767676729413,28.31404336278704,83.93030301882789,0.1682923904569185
Gushiegu,2024,9,210.8740860320001,25.989682967570214,29.538082580872786,119.69048902709925,0.2817002799396818
Asuogyaman,2024,9,101.65290778438955,25.96479376529333,29.5386107333564,118.9438129587962,0.1920967303951605
Pru West,2024,9,141.76165636218056,26.329150345293492,30.566479942356317,129.87451035880315,0.1842389673784361
Wa Central,2024,9,149.36218456592437,25.38717883192336,28.96609366880932,101.615364957705,0.2549682514084764
Abirem,2024,9,62.24711397334675,25.145006787404814,29.110319073693844,94.35020362213923,0.1856675771505128
Sene East,2024,9,139.3152524789345,26.497390236643486,29.80591998504613,134.92170709929138,0.2497335014032165
Wa West,2024,9,157.64544772507224,25.4941071463274,29.096821667828305,104.823214389832,0.2443899463524222
Prestea Huni Valley,2024,9,45.43453320303153,24.76687806216007,28.337048919227627,83.00634186479971,0.2254330115160696
Savelugu,2024,9,191.2464089917052,26.348355931562292,29.75910130864785,130.45067794686008,0.2882011402122708
Bekwai,2024,9,36.60427125806582,24.96224424593747,28.707633098408607,88.86732737812768,0.2007463908599822
Okaikwei North,2024,9,24.700319200597846,25.49361404426929,28.180442558334907,104.8084213280775,0.3185247357599717
Bibiani Anwiaso Bekwai,2024,9,69.72359909322071,25.12461788644194,28.76303210555458,93.73853659326198,0.2299668841849596
Daboya Mankarigu,2024,9,170.10254385913217,25.81633506439201,29.584915708298517,114.49005193176386,0.2538759859088781
Saboba,2024,9,246.32535051488725,26.131736340749462,29.78172861903429,123.952090222479,0.2896597267909737
Atiwa East,2024,9,83.44713084077387,24.626053025873883,28.78165626412077,78.78159077621721,0.2414400554848155
Odotobri,2024,9,43.21616240098394,25.11232083702604,28.85389594180008,93.36962511078222,0.1877082628728947
Mion,2024,9,239.61704112697896,25.967253445825047,29.460358207355256,119.01760337475277,0.3028878517808639
Tamale North,2024,9,213.73725821552927,26.17883737220588,29.61453683377146,125.365121166176,0.3098141394486442
Lower Manya Krobo,2024,9,85.86737299303539,25.68581655516838,29.82940095548041,110.57449665504944,0.2187806628713299
Amasaman,2024,9,43.429181905920586,25.306436909328937,28.828653428656065,99.19310727986856,0.319648486498035
Tatale Sanguli,2024,9,311.9635916318461,25.867048937581,29.92935604572912,116.01146812743156,0.3391047004340003
Kintampo South,2024,9,131.8954844980195,25.59766658885727,29.695866004460733,107.92999766571606,0.1088184435826225
Kade,2024,9,56.1046341959234,25.05742036080844,29.039558106986192,91.72261082425766,0.2043241075203867
Akatsi South,2024,9,35.853684171165334,25.981499876670057,29.428804869523283,119.4449963001007,0.1760832648023454
North Tongu,2024,9,68.47307165058342,26.11678320767737,30.216747075506653,123.5034962303229,0.2123557607576188
Salaga North,2024,9,219.5211378352681,26.212837212395463,29.60610294386142,126.3851163718786,0.3187609288880421
Akan,2024,9,222.8453381441684,24.7430664295693,27.751516268171912,82.292090758928,0.2569041692693422
Adaklu,2024,9,94.8547592049045,25.68289521089801,30.20212415150177,110.48685632693716,0.2470829669083688
Bole Bamboi,2024,9,143.5710138284879,25.846296092592944,29.87435983386372,115.38888277779829,0.24319521424024
Adansi Asokwa,2024,9,39.644179791608224,25.093004145433174,28.94069205776681,92.79012436299584,0.1855929858026085
Obuasi West,2024,9,36.1721542389333,24.972196171600476,28.709102077297505,89.1658851480164,0.2578339255368453
Abuakwa North,2024,9,103.4874229071961,24.62914101814289,28.721210352053596,78.87423054428598,0.1662728559713409
Tain,2024,9,121.89404729073658,25.712074631059732,29.468157490694328,111.36223893179016,0.2256059976788972
Wenchi,2024,9,107.79043771193002,25.50767388176081,29.189080444649356,105.23021645281956,0.2236574327973742
Sefwi Akontonbra,2024,9,56.64585195360077,24.838455861117968,28.538996733760552,85.15367583352398,0.2256360534815204
Kpando,2024,9,105.66681001840752,26.170133031231494,28.915286084489814,125.10399093694812,0.2405684945890484
Nkwanta South,2024,9,261.78616796350497,25.110122848332978,28.797557443878784,93.34046828998665,0.2420886993086803
New Juaben North,2024,9,110.6923335092034,24.89714983747448,29.060732630918046,86.91449512423712,0.1902262036294514
Botianor Ngleshie,2024,9,30.41225796103058,25.273862993608844,27.740627290817766,98.21588980826496,0.3383009471716123
Ketu South,2024,9,28.80482261796613,25.816809297464346,28.691917745851807,114.50427892393176,0.2257528899109752
Krachi West,2024,9,201.17650706746696,26.504162601127604,29.25935066290572,135.12487803383337,0.2181113820945083
Akwatia,2024,9,64.99618496809467,24.76235099540135,28.74671078489178,82.87052986204192,0.2430853821022469
Suaman,2024,9,52.94480626206714,24.721857304628934,28.457056376651103,81.65571913886632,0.1785845014208625
Jaman North,2024,9,129.6002011947355,25.194567689822616,28.94020850092808,95.83703069467472,0.2926903037157721
Krachi East,2024,9,187.16696064131284,26.28008719068109,28.629072277993348,128.40261572043156,0.1891445824786615
Korle Klottey,2024,9,20.67548606749221,25.49520579444044,28.18092753092452,104.85617383321188,0.2967339748393022
Tempane,2024,9,188.22082525377283,26.009392866785824,29.65077753859229,120.28178600357934,0.208494965530706
Okere,2024,9,87.54495278275927,24.959628374684023,29.189173569083017,88.78885124052053,0.2243166770112601
Ablekuma Central,2024,9,24.141581773960368,25.4345871427073,28.162458310664608,103.0376142812176,0.3282380691899819
Ayawaso North,2024,9,23.674273184661214,25.49520579444044,28.18092753092452,104.85617383321188,0.3157272520945827
Shai Osudoku,2024,9,54.35935134835315,25.946825251795197,29.70415808433338,118.40475755385243,0.2638239171226297
Techiman North,2024,9,108.95111504278344,24.8293745948895,28.542275306148728,84.88123784668218,0.1706720036048193
Atebubu Amantin,2024,9,148.37532527257488,26.478187129999284,30.882453516084205,134.34561389996918,0.2155294735720117
Ablekuma South,2024,9,22.95053240940356,25.4345871427073,28.162458310664608,103.0376142812176,0.320608286793883
Ayawaso Central,2024,9,21.14917296018356,25.49520579444044,28.18092753092452,104.85617383321188,0.3168404103206735
Nkoranza North,2024,9,122.860294530663,25.835992075897792,29.962602286675924,115.07976227693648,0.1478377849910404
Berekum West,2024,9,102.3835773238221,25.21659788083491,28.678714848947937,96.49793642505102,0.2124722609007873
Keta,2024,9,27.796251471953845,25.966536476351365,28.743804171521028,118.99609429054227,0.191224983383897
Jaman South,2024,9,106.52883715140072,25.229351599322182,28.69030108061454,96.88054797966151,0.2004487668221937
Biakoye,2024,9,143.2394366634022,25.75153265013347,28.239810181746087,112.54597950400948,0.1775138101859114
Ayensuano,2024,9,77.29498071616611,24.948362481274835,29.14178975831889,88.45087443824693,0.2133185889309808
Gomoa East,2024,9,27.785203439540908,25.227171236806257,28.372930652405277,96.8151371041908,0.2272835243223938
Zabzugu,2024,9,310.1785395694665,25.923747399417117,29.760654800639635,117.71242198251522,0.3322761219453002
Techiman South,2024,9,96.69618514736176,24.95708955785244,28.55097603542622,88.71268673557394,0.2638595995500808
Akuapim North,2024,9,73.89912315604286,24.968426419912543,29.0177414050709,89.05279259737713,0.2015704986627917
Ejura/ Sekyedumase,2024,9,105.61883377616114,25.727406804388394,29.90186358867852,111.82220413164684,0.1399845164320069
Ajumako Enyan Esiam,2024,9,26.21382832243031,25.145762195915754,28.45619698232884,94.37286587747188,0.2072092413336433
Nkoranza South,2024,9,106.65778875184203,25.77113554484621,29.63896944784409,113.1340663453759,0.1828463466126963
Aowin,2024,9,50.06252579277256,24.74230626678229,28.289291483279776,82.26918800347153,0.2137493848908815
Bunkpurugu,2024,9,213.528487001886,25.51719493452345,29.169614186669104,105.51584803570556,0.2022091500077316
Sunyani West,2024,9,88.47999536585996,25.28067588096318,28.729482467698706,98.42027642889784,0.1893571263837639
Upper Denkyira East,2024,9,50.81153573616773,25.05325600328271,28.808832861538534,91.59768009847532,0.1781136780414026
Kumawu,2024,9,104.19986647368395,26.19462360153365,30.51577769559582,125.83870804602752,0.2010636726573859
Nandom,2024,9,183.1529015872761,25.78032484377757,29.47407778688947,113.40974531332807,0.2432735103402754
Amenfi West,2024,9,46.14946858127144,24.75795967493109,28.253027970896344,82.73879024793368,0.1470936458599221
Nsuta/ Kwamang/ Beposo,2024,9,103.18655552971325,26.0241480613993,30.31706225017404,120.72444184198312,0.1732844861851629
Buem,2024,9,179.6637641842628,24.756071727845818,27.729505214026695,82.68215183537014,0.1966175666667959
Ada,2024,9,26.12848329213346,25.60383782180024,27.47668430742833,108.11513465400516,0.2403871842182587
Dormaa East,2024,9,82.44045111001412,25.095664801119337,28.58476707811758,92.86994403358278,0.1995260946449852
Abura Asebu Kwamankese,2024,9,24.93462480782645,24.98970097180752,27.931484421805017,89.69102915422708,0.1696714087538666
Akuapim South,2024,9,69.17064063921643,25.10098303163316,29.01871118135079,93.0294909489938,0.2580899867557275
Mampong,2024,9,91.71237701551318,25.425177014338683,29.58384386350724,102.755310430154,0.1476458819184977
Offinso North,2024,9,94.16917930962502,25.14913749827213,28.67650317464473,94.4741249481736,0.213102919804953
Sunyani East,2024,9,76.89973709302652,25.22825777023412,28.6930045945297,96.84773310702404,0.1543663772161413
Ningo Prampram,2024,9,34.64328237315589,25.87585514336572,28.79055885194536,116.27565430097115,0.2781048362368824
Achiase,2024,9,57.98758112541636,25.03552350885322,29.12408391996532,91.06570526559514,0.229548567107356
Ellembele,2024,9,39.85258551690961,24.666789147908204,27.16020589405221,80.00367443724389,0.1473467316653497
Dormaa West,2024,9,47.09022524479741,25.214650458690564,28.866514323594178,96.43951376071324,0.2046051884141616
EKUMFI,2024,9,24.342544543188897,25.116947390005148,27.34924220164197,93.50842170015656,0.2544129574017337
Upper West Akim,2024,9,60.18714238153301,25.29083224529984,29.53966718974276,98.72496735899058,0.2302771917390797
Tano North,2024,9,76.56229171918343,25.071750331209284,28.5048882863877,92.152509936283,0.1894922621690464
Twifo Ati Morkwaa,2024,9,41.10238686267598,24.97514465597572,28.681568805374024,89.25433967926732,0.1924839049109059
Hohoe,2024,9,183.6430411914078,24.385113929438077,27.713759293769453,71.55341788314067,0.2449269994183978
Kpone Katamanso,2024,9,44.37779290803367,25.863679631345548,29.282063520010595,115.91038894036554,0.2896652014202247
Evalue Ajomoro Gwira,2024,9,38.061560613468,24.80382914796087,27.42192310273433,84.1148744388267,0.1672092199147602
Afram Plains North,2024,9,114.11955189795243,26.4620648902472,29.65008617374623,133.86194670740562,0.2084826430954928
Assin South,2024,9,41.03908716419378,24.78563331129276,28.52742055435396,83.5689993387848,0.198355827174531
Cape Coast South,2024,9,23.6340742336845,25.028896900076127,27.876958187243265,90.86690700228456,0.227245618452677
Asutifi North,2024,9,56.84179164483904,25.18992100737912,28.730778510056343,95.69763022137326,0.1902783681076631
Sekyere Afram Plains,2024,9,73.74524915132208,25.104000366784565,28.79342171145293,93.12001100353494,0.3192764308922768
Assin North,2024,9,45.42531963870292,25.114677023297528,29.035176773583128,93.44031069892196,0.1446884950208457
Domeabra/ Obom,2024,9,47.07139831516913,25.30061233889481,29.103681563899706,99.01837016684432,0.2165592810947236
Shama,2024,9,39.49880081403282,24.87154557051222,27.09158612289024,86.14636711536976,0.2417444503149921
Ahafo Ano South East,2024,9,66.574515551856,24.964063858142712,28.47022558482532,88.92191574427223,0.1905556526148437
Asikuma Odoben Brakwa,2024,9,51.09768464864464,25.103883709490223,29.073871531793326,93.11651128471031,0.1961599643030276
Nadawli Kaleo,2024,9,155.06706398364585,25.547209723510655,29.165216636947022,106.41629170532416,0.2199838665247596
Afram Plains South,2024,9,105.83724928766374,26.50097538102405,30.162555166071467,135.02926143072384,0.2001610436854134
