cons_name,year,month,nights_valid,bm_mean_rad,nlit_0p25,lit_share_0p25,nlit_0p5,lit_share_0p5,nlit_1p0,lit_share_1p0
Chiana Paga,2012,1,10.911250512692918,0.0356575104096093,0.0699167407512279,0.0062540105068993,0.0229197159316853,0.0020996835656601,0.0035165009046297,0.0003348710557506627
Mpohor,2012,1,9.333481247773657,0.039284939486176,0.0560202194968873,0.0068327464750498,0.0175013994198768,0.0021339999900505,0.0030003562159686,0.0003580226338049426
Asunafo North,2012,1,8.689579936324632,0.0349760772034776,0.0313847928672768,0.0030856416508062,0.0019152181733925,0.00018494430427469383,0.0,0.0
Dadekotopon,2012,1,8.122870272180982,1.7775854143164276,8.122870272180982,1.0,8.043089430894309,0.9879727820702852,7.030788264404383,0.8604453316251374
Bongo,2012,1,11.040920056349718,0.0396821400333889,0.0730228724251139,0.0067521038357837,0.031927478954507,0.002975692725289,0.012398551352615,0.0011092317599598
Obuasi East,2012,1,7.6202965840716335,0.151965843719737,1.0220211304306628,0.1289675727638396,0.4183256739470318,0.0528328452220649,0.1173354811200075,0.0137348025665869
Atwima Nwabiagya North,2012,1,8.599725643255336,0.0989817397548068,0.8848072424787831,0.092396139140147,0.225363505834294,0.0236500651927274,0.0228214928512204,0.0023864161968522
Ablekuma North,2012,1,9.81356228172293,2.220667731990914,9.81356228172293,1.0,9.81356228172293,1.0,9.806926658905702,0.9992627086198094
Manso Nkwanta,2012,1,7.798100684085227,0.0454922912978726,0.0441773649157701,0.0053186057987077,0.0009605822258385318,0.00012007277822981648,0.0,0.0
Ho West,2012,1,9.27617588096405,0.0438955788604804,0.0431950817481177,0.0044847652726743,0.0112371363656613,0.0012090799246178,0.0012259990199135,0.00010661072628415338
Ayawaso East,2012,1,8.288175707658807,2.809829805493863,8.288175707658807,1.0,8.288175707658807,1.0,8.215753100444948,0.9916177541144496
Nabdam,2012,1,11.056742901057424,0.0384889932268365,0.0755323598937712,0.0067064731771958,0.0246602527311108,0.0021760672829436,0.0062015428465811,0.0005261915299370974
Atwima Nwabiagya South,2012,1,9.177435452375786,0.121568394809645,0.9409219116747868,0.1002202591861799,0.4747352018777493,0.0494450812723141,0.1760192508727983,0.0174884480042155
Kwabre East,2012,1,8.433648578670512,0.1996669232074834,2.008571584312228,0.2269389334753259,0.7909569104139974,0.0909539185222127,0.1245741462483987,0.0145670866854603
Afigya Kwabre South,2012,1,10.220885161177293,0.5146688068894663,7.009120970567622,0.6902914915803932,3.998598458304133,0.3947224556546744,1.29530921513665,0.1268968924694187
Damongo,2012,1,10.347305401026263,0.0328376062371411,0.0395483712112176,0.003904696379885,0.0139420369110508,0.00136228473516,0.0067841310514407,0.0006650607600552182
Afigya Kwabre North,2012,1,9.393749048798378,0.1733348798460599,1.724144610318636,0.1860133976587266,0.3278913070548032,0.0352384204557444,0.0105842799230737,0.0011368300769103
Effiduasi/ Asokore,2012,1,7.591710922628917,0.0580976999718488,0.2928707392752169,0.034429350495027,0.1038338005006337,0.0121787184883254,0.0008086461537063708,8.984957330347267e-05
Okaikwei South,2012,1,8.958426966292135,2.766885485235799,8.958426966292135,1.0,8.958426966292135,1.0,8.958426966292135,1.0
Abetifi,2012,1,9.66083319838627,0.0440786003983768,0.1114165217452527,0.012286267900149,0.0233864438045215,0.0025570533528906,0.0075406073322021,0.0008952301724090799
Berekum East,2012,1,10.395259648908183,0.0720623337127117,0.4142740636532303,0.0405475097712106,0.1841906742512283,0.0179185895949044,0.0623544763186331,0.0059508784161858
Builsa South,2012,1,10.83110452340385,0.0284799735080565,0.0119774572448573,0.001104803176704,0.0060211001284958,0.0005461956078203513,0.0036903516916587,0.00033960653624998577
Ejisu,2012,1,8.499135415137575,0.1306183170123249,1.1285158747732795,0.1260993974005025,0.4122863106982113,0.0465417205850278,0.0452296063713062,0.0051242630683017
Yunyoo,2012,1,9.781939814436823,0.0382254995376215,0.0847976124505561,0.0092460714088197,0.0383703376860712,0.0041915963469243,0.0171075283200122,0.0018939341601717
Ho Central,2012,1,10.069710361956249,0.0637980162652262,0.2562445670039082,0.0284193431519274,0.1427919208152234,0.0161333443702612,0.0621417875013696,0.007153820333332
Nalerigu Gambaga,2012,1,10.555355567722122,0.034984002131927,0.0806551692672689,0.0076076922348562,0.0250311768105362,0.0023761918632031,0.0108130303859841,0.0010278615998174
Gomoa Central,2012,1,9.322112530123276,0.0478020173430806,0.0093833311989941,0.0010938373076706,0.0,0.0,0.0,0.0
Asunafo South,2012,1,8.890796747237447,0.0341995599707909,0.0183851796146744,0.001956086854388,0.0005724323323250291,5.724323408549357e-05,0.0,0.0
Odododiodioo,2012,1,7.496464226289516,1.3814188546924144,7.496464226289516,1.0,7.44259567387687,0.9922772560411206,5.841098169717136,0.774319588580167
Walewale,2012,1,10.440269990631103,0.0346866506407754,0.0679945596180058,0.0066008575055511,0.0293234108626683,0.0028947993671867,0.0139679764639268,0.0013624922851956
Dormaa Central,2012,1,8.576380958932377,0.0495942129888687,0.1530221733049001,0.0179532279371866,0.060218752149687,0.0068971124550655,0.0169567310999518,0.0019464023231121
Hemang Lower Denkyira,2012,1,9.79077228434299,0.0310036043849326,0.0032723912838895,0.0003283409488160396,0.0,0.0,0.0,0.0
South Dayi,2012,1,10.530083926590766,0.0360223714740658,0.0273984005460534,0.0024982521889426,0.0010613082392896,9.246246299673814e-05,0.0,0.0
Asante Akim Central,2012,1,7.126242292190569,0.0352105832580274,0.0076561369664817,0.000891415280652448,0.0032639774019084,0.00036374610537877615,0.0009430224947466328,0.0001047802779747442
Efutu,2012,1,9.263379550980131,0.1270204188255869,1.2807849200939947,0.1326420523095368,0.42208274416854,0.0439266145401235,0.0530400903329501,0.0053249709002326
Atwima Mponua,2012,1,9.452918834030267,0.0383734670887735,0.0387761969118883,0.0039015210725786,0.0111918444068776,0.0010868290702877,0.000900493228139581,8.303249474768827e-05
Mfantseman,2012,1,10.406727425497854,0.0608588426684267,0.1427147667265668,0.0155469147378726,0.0136615373292691,0.0014888696994742,0.0,0.0
Tema Central,2012,1,9.427503422133304,2.0016957194294025,9.427503422133304,1.0,9.41839528272086,0.9986416763997998,8.669790460145306,0.917803910019097
Suame,2012,1,9.981784938075686,1.1571927794552863,9.60927312243419,0.9611832973881966,8.605547314313315,0.8589262759972465,5.474971538965741,0.5440469150867668
Jomoro,2012,1,7.680483383772689,0.0399098372920421,0.023535011673314,0.0030828894668446,0.0010821273545257,0.00014222074390288878,0.0001833504819960613,2.6192927170352365e-05
Ablekuma West,2012,1,9.095421315890729,1.2750199603410626,9.095421315890729,1.0,8.429395921508272,0.9299089405205488,5.542516352443246,0.6272968261252919
Karaga,2012,1,9.48916786261823,0.0297779689814483,0.0330607815509437,0.0037422067145045,0.013721469276154,0.001562812154757,0.0060162214026076,0.0006819272276693506
Okaikwei Central,2012,1,9.059731543624164,2.5876493132354432,9.059731543624164,1.0,9.059731543624164,1.0,9.059731543624164,1.0
Old Tafo,2012,1,9.964696689870722,1.739397174086925,9.964696689870722,1.0,9.964696689870722,1.0,9.47385992328456,0.9527488617814726
Tarkwa Nsuaem,2012,1,10.016497724638308,0.0668723357628478,0.4511664609740666,0.0484835025443403,0.1381071327846112,0.0151386028264866,0.0160021870016222,0.0017341276498997
Wa East,2012,1,10.351396822328413,0.0302142285569381,0.0135445389777774,0.0013156561799449,0.0066254533814984,0.0006433703167789454,0.0034444813776668,0.00033017650622585855
Manhyia South,2012,1,8.817949699987231,1.3023466154891126,8.813481424741475,0.999593793280536,8.448136090897481,0.9598626783718082,5.2938529299119095,0.5981626152087676
Mpraeso,2012,1,8.501658385300683,0.0418074070414479,0.0743928950372863,0.0117485922333313,0.0130090217542824,0.0017523041272284,0.0029377440199628,0.0002835368145851929
Gomoa West,2012,1,9.755116494452215,0.0644822585447775,0.1944177093358998,0.0218611706102077,0.0682138727973801,0.0077889200342304,0.0194006089551516,0.0022465057896615
Bantama,2012,1,9.808483420299613,1.1407230315204822,9.03258710654772,0.9245328494282888,7.154014475677495,0.7413611213542599,4.851910452785726,0.5119314008031683
Asante Akim South,2012,1,9.401315694718496,0.0296983265623655,0.0028469511697464,0.0003363151140512288,0.000138026721973374,1.725334024667175e-05,0.0,0.0
Kumbungu,2012,1,9.893065818002835,0.0328593174550137,0.0508690414216563,0.0050740292803703,0.0213311185617328,0.002117817665288,0.0093323643707581,0.0009228479220272644
Komenda Edina Eguafo Abirem,2012,1,10.286381398041392,0.0567581378032619,0.1533744994934632,0.0154161071446598,0.0088113271262482,0.0009050506896797312,0.0,0.0
Krachi Nchumuru,2012,1,9.351421808967428,0.0291786879032549,0.0186313660957151,0.0019625012370154,0.0062026997872151,0.0006533673964712671,0.0032361911933296,0.00033574122062240107
Kwadaso,2012,1,9.453876627051503,1.1981903406341805,9.450813941875566,0.9996171643530078,8.913778754286097,0.9414978810062724,5.805819101834283,0.6120286369473342
Bolgatanga Central,2012,1,11.181693641268104,0.0502567816572554,0.1807843850397041,0.0165268343379857,0.0931260229132569,0.0085432889722994,0.0231860338243316,0.0021312415334263
Sawla Tuna Kalba,2012,1,10.803316346569265,0.0304237731930886,0.0167867031931188,0.0014896266798329,0.0069279977220062,0.0006135698773580938,0.0025575880758807,0.00022701498645996332
Nanton,2012,1,9.205093210476972,0.030836060270307,0.005127393097624,0.0005412248329139702,0.003204620686015,0.00034894758888791386,0.001281848274406,0.0001424275871062809
Tolon,2012,1,9.370246864611667,0.0319720166222414,0.0225530749471139,0.0023551258961516,0.0052102221214868,0.0006026481280140478,0.0032921577515865,0.000368679598005909
Tano South,2012,1,10.03801643852474,0.040793613665099,0.0745544694909663,0.0078143473591763,0.0183356720088738,0.0018127480772745,0.0036182529495512,0.0003724206837481296
Yendi,2012,1,10.237608526966348,0.040467284529678,0.140456576627453,0.013521742108278,0.0601950503057305,0.0058136279871768,0.0181643470104945,0.0017592582251871
Sagnarigu,2012,1,9.663842903305994,0.0931203841499423,0.6479890628883919,0.0739194407630938,0.3010241113596819,0.0355128153714854,0.0912801391996023,0.0109436021795579
Tamale Central,2012,1,9.21997486685417,1.415772964928553,9.131769493148228,0.9911794609829748,8.219196936149844,0.8994514592449788,5.609718149721741,0.6253028627297559
Tamale South,2012,1,9.727053019072017,0.1098173878180686,1.0129534060531764,0.1050149117488582,0.472721217354912,0.0494708197845888,0.1367873784605048,0.0143787668415237
Atiwa West,2012,1,6.409169806824793,0.0284839652358169,0.0,0.0,0.0,0.0,0.0,0.0
Bodi,2012,1,7.974440575735709,0.0383241112325335,0.0190098966426061,0.0024687801713586,0.0007634296252608383,9.361101557799112e-05,0.0,0.0
Yapei Kusawgu,2012,1,9.984486723356984,0.0358238467374514,0.0582317643189451,0.0059494840409092,0.0268679896226968,0.0027552677518967,0.0124569943760039,0.0012787697022125
Fanteakwa North,2012,1,10.302608683749924,0.0579416032189805,0.1437470806934818,0.0136208954184183,0.0858981882762361,0.0081887570389957,0.048038311567212,0.0045869140481887
Salaga South,2012,1,9.146269500197777,0.0306789453658562,0.0214919278850552,0.0022792227882372,0.0099036400807946,0.001056837518576,0.0036108369423786,0.00039055437606815897
Asene Akroso Manso,2012,1,8.85205198808372,0.0322016712609594,0.0059910345929385,0.0006523571058731502,0.0,0.0,0.0,0.0
Agotime Ziope,2012,1,10.61516755785066,0.0299295096288341,0.0012289423144116,0.00011172203191245212,0.0012289423144116,0.00011172203191245212,0.0,0.0
Bimbilla,2012,1,9.586595189255878,0.0395229301913366,0.0810476234531888,0.0084313566439156,0.0446104379849805,0.0047137470754915,0.0240067716895324,0.0025475655087466
Nsawam Adoagyiri,2012,1,9.891663533210938,0.1460737863296243,1.441579482869213,0.1372292298803901,0.434584503771206,0.042734987111698,0.0380714870274933,0.0038078609638594
Anyaa Sowotuom,2012,1,10.0051775147929,1.7025734149669052,10.0051775147929,1.0,10.0051775147929,1.0,10.0051775147929,1.0
Wulensi,2012,1,10.250528940442258,0.0328174235911436,0.0250887642988896,0.0023276848617285,0.0090557811622837,0.00085215164901148,0.0057261174823747,0.0005451004057569659
Weija Gbawe,2012,1,9.639583887543228,0.799335960946424,8.287610433613821,0.8581494616216703,6.802612603783095,0.6999801966238439,3.074597818629853,0.3175584500808328
Banda,2012,1,8.773139316933998,0.0291918637319775,0.0243744801651149,0.0027147262327208,0.0115406306500572,0.0012851720532312,0.0039584463838448,0.0004385109295527232
Kintampo North,2012,1,8.799461141970673,0.0288414484735464,0.0182314967722564,0.0020985822919723,0.0071342641245058,0.000800548222876225,0.0027553420407346,0.0003036816167171036
Sefwi Wiawso,2012,1,8.805713768288106,0.0476339483963274,0.1199082669975462,0.0132580947760621,0.0278668580460476,0.0030830851329201,0.0061385444468451,0.0006730204869188814
Nkwanta North,2012,1,10.12116577499213,0.0409643914976732,0.0637846166512781,0.0058422001458811,0.0304416777914346,0.0027349514229675,0.0164960215477443,0.0014819575625949
Assin Central,2012,1,8.68133264418314,0.0405377265833165,0.1071025541628978,0.0135838221338211,0.0369793685661368,0.0047377025155867,0.0021966662359477,0.00025170134089955496
Kpandai,2012,1,9.066955631283095,0.0259265959270242,0.0053881685043162,0.0005531679527288302,0.0008683532665406703,8.8808858065634e-05,0.0,0.0
Bosome Freho,2012,1,9.706957352733346,0.0332138075480345,0.0004542670821247584,4.542670888938655e-05,0.0,0.0,0.0,0.0
Pru East,2012,1,7.650051451388913,0.0337784194288963,0.0454476000394843,0.0058325982298263,0.0160182169017474,0.002036757022493,0.0049997768862241,0.0006424863917227497
Akatsi North,2012,1,10.681205640246102,0.0319160973299741,0.0214913046472923,0.0020922295140811,0.0100608842878172,0.0010147300568186,0.002450748759809,0.00025869014970909474
Sene West,2012,1,8.481846519004566,0.037147391407841,0.0578944410219862,0.0066723928753186,0.028315071624657,0.00325294726509,0.0136231361827093,0.0015732782581247
Fomena,2012,1,7.6038929550144925,0.0529802283497959,0.1072197850529473,0.0132372282478115,0.0,0.0,0.0,0.0
Central Tongu,2012,1,10.620427216249023,0.0347047102614307,0.0208770903928757,0.0018772025200356,0.0015534677061849,0.0001348233186887448,0.0,0.0
Ketu North,2012,1,10.436383901582182,0.0466432636217754,0.0336420614803562,0.0033644293949095,0.0022423644193924,0.0002140438811048693,0.0,0.0
Yilo Krobo,2012,1,8.99742624380491,0.0479824704553743,0.1038485263486859,0.0123402976963697,0.0203920683149832,0.0024021154477272,0.0008344664078184596,8.80825662368555e-05
Upper Denkyira West,2012,1,7.237207256734472,0.043646205910071,0.032878871174638,0.0044612912757368,0.0006798607293384645,7.541791520724701e-05,5.680776983690674e-05,6.311974473350845e-06
Abuakwa South,2012,1,8.488235720323631,0.0496714319171812,0.0725129815239705,0.0074870893906573,0.0264823088998913,0.0026793353739114,0.0,0.0
Ofoase Ayirebi,2012,1,8.540300116152203,0.0340088337835902,0.0123567737587059,0.0012948703823451,0.0,0.0,0.0,0.0
New Edubiase,2012,1,8.443313162782337,0.0313663407112883,0.0033610928045054,0.00035308450518463754,0.0,0.0,0.0,0.0
Amenfi Central,2012,1,8.022827091187594,0.0327833617623815,7.397179208994969e-05,1.0567399342392353e-05,0.0,0.0,0.0,0.0
Akrofuom,2012,1,7.789912072266779,0.0390909241881842,0.0174928665939686,0.0024489170084909,0.0023288327637782,0.0002875304010355245,0.00017352860559905823,1.928095632132745e-05
Suhum,2012,1,8.48109614763959,0.0592822750317085,0.2622392395035649,0.0279980242662882,0.0995070856438694,0.0098110873381018,0.0037408678813484,0.0003823998329500091
New Juaben South,2012,1,8.20673853043795,0.2713846375505968,2.636437015049732,0.3125378260509149,1.646747903973337,0.1846940188064324,0.585012758423163,0.0640801597703392
South Tongu,2012,1,10.27145605512078,0.0440114852319752,0.0855669603409256,0.0078054644005972,0.0004753720018940312,3.96143346717684e-05,0.0,0.0
Lower West Akim,2012,1,7.513473804212151,0.0357444677007727,0.0196308708342751,0.0024986101049306,0.000835356205713836,0.00011933660615102408,0.0,0.0
Akim Oda,2012,1,8.823759902811283,0.0733981602211465,0.4591961398285508,0.049685313583329,0.1507451705080163,0.0160081572252279,0.0200708382526564,0.0020771599090978
Amenfi East,2012,2,10.872997787983325,0.0345205054236273,0.2346587326526528,0.0226162980592117,0.0322657390452916,0.0029494863145495,0.0060509004496231,0.0005919437564690863
Sege,2012,2,12.11969643337533,0.0402862162580287,0.0979823580217197,0.0093269133859347,0.011964262958925,0.0014106301410277,0.0007362623359338493,5.259016920338147e-05
Binduri,2012,2,16.32679839855354,0.037144819071131,0.3512534619082468,0.0227093176749374,0.0377688808529567,0.0024233851118602,0.0139050325024753,0.0008784090570306504
Akim Swedru,2012,2,10.44977094454378,0.0399553213561435,0.1696550463984129,0.0159283036525217,0.0127983920437489,0.0011637077425914,0.0007282788864380898,6.504044012383664e-05
Lawra,2012,2,14.477918032310406,0.0308433606142266,0.241786048292924,0.0164802465522601,0.034006452506373,0.0024030902622854,0.003923821443043,0.0002639237160841972
Sissala East,2012,2,16.259578770918182,0.0301801415018514,0.2493263423585021,0.0147556476034257,0.1655431588797728,0.009691799070561,0.0067652389676782,0.0004108016562515632
Anlo,2012,2,10.33201344823025,0.0502298395064651,0.1303561408870905,0.0134422079252059,0.0029081569811733,0.000239295908580131,0.0,0.0
